id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
447	赤い悪魔	Red Devil	红色恶魔	紅色惡魔	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
448	とんがり辛子	Sharp Pepper	刺辣子	刺辣子	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
449	シャイネスフラワー	Shyness Flower	含羞花	含羞花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
450	シュラブ	Crab	灌木蟹	灌木蟹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
451	フラウリーウッド	Flowery Wood	繁花木	帶花木	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
452	雲綿花	Cotton Flower	云绵花	雲綿花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
453	リーフィッシュ	Leafish	绿叶鱼	葉鱗魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
454	善なるうねり樹	Benevolent Twisted Tree	善良盘曲树	善心曲樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
455	魔法の草	Magic Herb	魔法草	魔法草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
456	アヴィヨンフィッシュ	Avion Fish	飞蝶鱼	蝶翅魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
457	薫る木片	Fragrant Wood Cut	芳香木片	芬芳木片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
458	アンエルフラワー	Unyielding Flower	不屈花	安業爾花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
459	キングシュラブ	King Crab	王灌木蟹	國王灌木蟹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
460	ウンショイト	Unschuld	无垢树皮	純潔木片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
461	土かぶり	Mudhead	盖土菇	蓋土菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
462	きれいな貝殻	Pretty Shells	美丽贝壳	美麗貝殼	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
463	悲哀の叫び	Wail of Sorrow	悲伤呐喊	悲哀的吶喊	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
464	ペイントストーン	Paint Stone	彩绘石	彩繪石頭	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
465	クラルクリスタル	Clarté Crystal	明亮水晶	治癒水晶	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
466	蛍光花	Fluorescent Flower	荧光花	螢光花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
467	グラコフィッシュ	Drakon Fish	龙海马	古拉寇魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
468	畜輝石	Luminous Stone	畜辉石	畜輝石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
469	アルドピルム	Ard Pirum	大地梨花	阿爾多碧姆花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
470	チクチク	Prickprick	扎扎鱼	刺刺	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
471	球棘岩	Flail Rock	球棘岩	球棘岩	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
472	デザートステラ	Desert Stella	沙漠之星	蝶札朵星花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
473	なまけぬし	Slothfish	怠惰之主	懶懶鯰魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
474	擬花石	Petalstone	拟花石	擬花石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
475	チャレンジコイン[鴉]	Challenge Coin [Crow]	挑战币[鸦]	挑戰硬幣［烏鴉］	「チャレンジバトル 鴉」交換所で使用できるアイテム。	"Exchange for items at the ""Challenge Battle: Crow"" Exchange."	可以在“挑战战斗 鸦”兑换所使用的道具。	可於「挑戰戰鬥 烏鴉」兌換所使用的道具。
476	レスレリ学園 入学編ガチャチケット	Resleriana Academy - Admission Arc Wish Ticket	蕾斯莱莉娅娜学园 入学篇星愿券	蕾斯萊莉婭娜學園 入學篇星願券	レスレリ学園 LEGEND FES 入学編を1回引くことができるチケット。	A ticket that allows you to make a wish in the Resleriana Academy - LEGEND FES Admission Arc.	使用该券可以在“蕾斯莱莉娅娜学园 LEGEND FES 入学篇”许下1次星愿。	可許下1次蕾斯萊莉婭娜學園 LEGEND FES 入學篇星願的票券。
477	学園コイン	Academy Coin	学园硬币	學園硬幣	イベント「マリー先生の放課後ミッション！」交換所で使用できるアイテム。	"Exchange for items at the ""Ms. Marie's After-School Missions!"" Exchange."	可以在活动“玛莉老师的课外任务！”\n兑换所使用的道具。	可於活動「瑪莉老師的課後任務！」兌換所中使用的道具。
478	バトルコイン[学園第1弾]	Battle Coin [Academy Part 1]	战斗硬币[学园第1弹]	戰鬥硬幣[學園第1彈]	イベント「レスレリ学園 ～退学！？　いきなり大ピンチ～」交換所で使用できるアイテム。	"Exchange for items at the ""Resleriana Academy - Expelled?! Suddenly in Big Trouble!"" Exchange."	可以在活动“蕾斯莱莉娅娜学园 ～退学？！突如其来的危机～”\n兑换所使用的道具。	可於活動「蕾斯萊莉婭娜學園 ～退學！？　突如其來的巨大危機～」兌換所中使用的道具。
479	挑戦券[学園]	Challenge Ticket [Academy]	挑战券[学园]	挑戰券[學園]	イベント「レスレリ学園」に挑戦するために必要な券。	"Ticket required to participate in the ""Resleriana Academy"" Event."	挑战“蕾斯莱莉娅娜学园”活动所需的券。	挑戰活動「蕾斯萊莉婭娜學園」所需的票券。
480	鎖グモの巣	Chainweb	锁链蜘蛛的巢	鎖鏈蜘蛛的巢	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
481	魔導書の切れ端	Magic Tome Piece	魔导书残页	魔導書殘頁	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
482	サワーアップル	Sour Apple	沙瓦金苹果	沙瓦金蘋果	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
483	学園うに	Academy Uni	学园海胆	學園海膽	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
484	学園トーン	Academy Taun	学园唐木叶	學園通草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
485	学園の伝承花	Academy Legendary Flower	学园传承花	學園的傳承花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
487	イベントポイント[学園]	Event Point [Academy]	活动积分[学园]	活動點數[學園]	イベント「ザスキア先生の新入生歓迎ミッション！」で報酬を獲得するために必要なポイント。	"Points needed to earn rewards during the ""Ms. Saskia's Welcome Missions for New Students!"" Event."	在活动“萨丝琪亚老师的迎新任务！”中获得报酬所需的积分。	活動[薩絲琪亞老師的迎新任務！]中獲得報酬所需的點數。
488	レスレリ学園 錬金祭編ガチャチケット	Resleriana Academy - Alchemy Festival Arc Wish Ticket	蕾斯莱莉娅娜学园 炼金庆典篇星愿券	蕾斯萊莉婭娜學園 鍊金祭篇星願券	レスレリ学園 LEGEND FES 錬金祭編を1回引くことができるチケット。	A ticket that allows you to make a wish in the Resleriana Academy - LEGEND FES Alchemy Festival Arc.	使用该券可以在“蕾斯莱莉娅娜学园 LEGEND FES 炼金庆典篇”许下1次星愿。	可許下1次蕾斯萊莉婭娜學園 LEGEND FES 鍊金祭篇星願的票券。
489	バトルコイン[学園第2弾]	Battle Coin [Academy Part 2]	战斗硬币[学园第2弹]	戰鬥硬幣[學園第2彈]	イベント「レスレリ学園 ～激闘の錬金祭！～」交換所で使用できるアイテム。	"Exchange for items at the ""Resleriana Academy - An Intense Alchemy Festival!"" Exchange."	可以在活动“蕾斯莱莉娅娜学园 ～难解难分的炼金庆典！～”\n兑换所使用的道具。	可於活動「蕾斯萊莉婭娜學園 ～激戰的鍊金祭！～」兌換所中使用的道具。
490	夢見る王冠	Dreamy Crown	梦想的王冠	夢想的王冠	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
491	土忍び	Tsuchishinobi	土忍	土忍	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
492	風船の実	Balloon Fruit	气球果实	氣球果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
493	学園きのこ	Academy Mushroom	学园蘑菇	學園菌菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
494	学園小魚	Academy Small Fish	学园小鱼	學園小魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
495	学園のシンボルリーフ	Academy Symbol Leaf	学园象征之叶	學園的象徵葉片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
496	レスレリ学園 対抗戦編ガチャチケット	Resleriana Academy - Tournament Arc Wish Ticket	蕾斯莱莉娅娜学园 对抗赛篇星愿券	蕾斯萊莉婭娜學園 對抗賽篇星願券	レスレリ学園 LEGEND FES 対抗戦編を1回引くことができるチケット。	A ticket that allows you to make a wish in the Resleriana Academy - LEGEND FES Tournament Arc.	使用该券可以在“蕾斯莱莉娅娜学园 LEGEND FES 对抗赛篇”许下1次星愿。	可許下1次蕾斯萊莉婭娜學園 LEGEND FES 對抗賽篇星願的票券。
497	瓶入りミルク	Bottled Milk	瓶装牛奶	瓶裝鮮奶	ランターナでとれた新鮮な牛乳。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	Fresh milk made in Lantarna. Can be used to recover stamina. Make sure to drink up before it goes bad!	产自兰塔纳当地的新鲜牛奶。\n可用于恢复体力。\n※保质期短，请尽快饮用。	在蘭塔納取得的新鮮牛奶。\n可用來回復精力。\n※保存期限很短，請盡快飲用。
498	バトルコイン[学園第3弾]	Battle Coin [Academy Part 3]	战斗硬币[学园第3弹]	戰鬥硬幣[學園第3彈]	イベント「レスレリ学園 ～影より見守りし\n君へ～」交換所で使用できるアイテム。	"Exchange for items at the ""Resleriana Academy - To My Protector among the Shadows"" Exchange."	可以在活动“蕾斯莱莉娅娜学园 ～致暗中守望的你～”\n兑换所使用的道具。	可於活動「蕾斯萊莉婭娜學園\n～致在暗處守護我的你～」兌換所中使用的道具。
499	サラート	Salat	色拉草	沙拉草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
500	破れた破片	Paper Scraps	破损碎片	破碎的碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
501	祝福のハネ	Blessed Feather	祝福羽毛	祝福羽毛	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
502	学園タマゴ	Academy Egg	学园蛋	學園蛋	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
503	学園セイタカトーン	Academy Tall Taun	学园长颈通草	學園長頸通草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
504	学園のシンボルツリー	Academy Symbolic Tree	学园象征之树	學園的象徵樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
505	癒しくつろぎ温泉ガチャチケット	Healing & Relaxing Hot Springs Wish Ticket	休养怡心温泉星愿券	療癒舒心溫泉星願券	癒しくつろぎ温泉 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Healing & Relaxing Hot Springs - LEGEND FES.	使用该券可以在“休养怡心温泉 LEGEND FES”许下1次星愿。	可許下1次療癒舒心溫泉 LEGEND FES星願的票券。
506	挑戦券[温泉奪還作戦！]	Challenge Ticket [Operation: Take Back the Hot Springs!]	挑战券[夺回温泉作战！]	挑戰券[奪回溫泉作戰！]	イベント「温泉奪還作戦！ ～ととのいと癒しを求めて～」に挑戦するために必要な券。	"Ticket required to participate in ""Operation: Take Back the Hot Springs! In Search of Clarity and Comfort."""	挑战“夺回温泉作战！ ～陶醉与治愈之旅～”活动所需的券。	挑戰活動「奪回溫泉作戰！ ～追求通體舒暢與治癒～」所需的票券。
507	イベントBOXガチャ券[温泉奪還作戦！]	Event Boon Box Ticket [Operation: Take Back the Hot Springs!]	活动星运宝箱券[夺回温泉作战！]	活動星運寶箱券[奪回溫泉作戰！]	「温泉奪還作戦！ ～ととのいと癒しを求めて～」のイベントBOXガチャで使用できるアイテム。	"An item that can be used for the ""Operation: Take Back the Hot Springs! In Search of Clarity and Comfort"" Event Boon Boxes."	可以在“夺回温泉作战！ ～陶醉与治愈之旅～”的活动星运宝箱中使用的道具。	可於「奪回溫泉作戰！ ～追求通體舒暢與治癒～」的活動星運寶箱使用的道具。
508	湯けむりタマゴ	Spring-Steamed Egg	氤氲蛋	熱氣蛋	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
509	湯けむりホロ苦ミルク	Spring-Steamed Bitter Milk	氤氲微苦牛奶	熱氣微苦鮮奶	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
510	湯けむり源泉の水	Steamy Spring Water	氤氲源泉水	熱氣源泉水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
511	湯けむりフィッシュ	Spring-Steamed Fish	氤氲鱼	熱氣魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
512	湯けむりスチームストーン	Spring Steam Stones	氤氲蒸汽石	熱氣蒸氣石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
513	湯けむりシトラス	Spring-Steamed Citrus	氤氲柑橘	熱氣柑橘	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
514	新章記念 海の男の門出ガチャチケット	New Chapter: The Seafarer's New Beginning Wish Ticket	新章节纪念 海上男儿将远行星愿券	新章節紀念 海上男兒的旅程星願券	新章記念 海の男の門出 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the New Chapter: The Seafarer's New Beginning - LEGEND FES.	使用该券可以在“新章节纪念 海上男儿将远行 LEGEND FES”许下1次星愿。	可許下1次新章節紀念 海上男兒的旅程 LEGEND FES星願的票券。
516	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
517	大武闘大会コイン	Grand Tournament Coin	大武斗大会硬币	大武鬥大會硬幣	イベント「ロマン大武闘大会」交換所で使用できるアイテム。	"Exchange for items at the ""Roman's Grand Tournament"" Exchange."	可以在活动“罗曼的大武斗大会”\n兑换所使用的道具。	可於活動「羅曼大武鬥大會」兌換所中使用的道具。
518	巨獣の化石	Beast Fossil	巨兽化石	巨獸化石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
519	ニガアマウリ	Bitter Melon	苦甜瓜	苦甜瓜	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
520	変なぬけがら	Strange Husk	奇怪的空壳	奇怪的空殼	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
521	毒かぶり	Poisonhead	盖毒菇	蓋毒菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
522	死神のくちづけ	Reaper's Kiss	死神之吻	死神之吻	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
523	ハニーメロン	Honey Melon	甜蜜瓜	甜蜜瓜	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
524	グリュクフート	Glück Frucht	幸运果	幸運柑果	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
525	パシオンフュイユ	Passion Feuille	情热果	炎陽鳳梨花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
526	デザートブロック	Desert Block	沙漠晶石	沙漠之塊	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
527	デザートストン	Desert Stone	沙漠石	沙漠之石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
528	オアシスウォーター	Oasis Water	绿洲之水	綠洲之水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
529	薬木の根っこ	Med Tree Root	药木的树根	藥木的樹根	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
530	焼砂石	Scorched Sandstone	烧砂石	燒砂石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
531	凝砂石	Tuff Sandstone	凝砂石	凝砂石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
532	湖底の溜まり	Sea Puddle	湖底的沉积物	湖底的沉積物	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
533	藍灰砂	Ashen Blue Sand	蓝灰砂	藍灰砂	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
534	サクレミヌレ	Sacre Minerai	神圣矿石	神聖礦石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
535	不蒸のしずく	Everdry Drop	不蒸水滴	不蒸之露	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
536	ストレンジブロック	Strange Block	黛绿晶石	怪奇之塊	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
537	ベイルフルストン	Baleful Stone	不祥晶石	致命玫瑰石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
538	生きたサボテン	Living Cactus	活着的仙人掌	活著的仙人掌	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
539	黒砂	Black Sand	黑砂	黑砂	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
540	黒輝石	Black Shining Stone	黑辉石	黑輝石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
541	フヨプヨリーフ	Fuyo Puyo Leaf	肉肉叶	彈力石蓮花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
542	ATELIER 27th ガチャチケット	ATELIER 27th Wish Ticket	ATELIER 27th星愿券	ATELIER 27th星願券	ATELIER 27th LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the ATELIER 27th - LEGEND FES.	使用该券可以在“ATELIER 27th LEGEND FES”许下1次星愿。	可許下1次ATELIER 27th LEGEND FES星願的票券。
543	挑戦券[ランターナ建国記念杯]	Challenge Ticket [Lantarna Founding Anniversary Cup]	挑战券[兰塔纳建国纪念杯]	挑戰券[蘭塔納建國紀念盃]	イベント「ランターナ建国記念杯」に挑戦するために必要な券。	"Ticket required to participate in the ""Lantarna Founding Anniversary Cup"" Event."	挑战“兰塔纳建国纪念杯”活动所需的券。	挑戰活動「蘭塔納建國紀念盃」所需的票券。
544	決戦コイン	Challenge Coin	决战硬币	決戰硬幣	イベント「ランターナ建国記念杯」交換所で使用できるアイテム。	"Exchange for items at the ""Lantarna Founding Anniversary Cup"" Exchange."	可以在活动“兰塔纳建国纪念杯”\n兑换所使用的道具。	可於活動「蘭塔納建國紀念盃」兌換所中使用的道具。
545	地底湖の溜まり	Underground Lake Puddle	地底湖的沉积物	地底湖的沉積物	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
546	ナゾの木の実	Mysterious Fruit	不明树木果实	神祕的樹木果實	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
547	黄金色の岩	Golden Rock	黄金色之岩	黃金色之岩	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
548	滝つぼのしずく	Waterfall Basin Drop	瀑布潭水滴	瀑潭之露	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
549	金色の鮭	Golden Salmon	金色鲑鱼	金色鮭魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
550	常若のリンゴ	Everyoung Apple	青春苹果	常若蘋果	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
552	新章記念 緋蒼の剣士ガチャチケット	New Chapter: Crimson and Azure Blades Wish Ticket	新章节纪念 绯苍剑士星愿券	新章節紀念 緋蒼劍士星願券	新章記念 緋蒼の剣士 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the New Chapter: Crimson and Azure Blades - LEGEND FES.	使用该券可以在“新章节纪念 绯苍剑士 LEGEND FES”许下1次星愿。	可許下1次新章節紀念 緋蒼劍士 LEGEND FES星願的票券。
553	乾いた根っこ	Dried Root	干燥根	乾燥根	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
554	貴婦人のヒゲ	Lady's Whiskers	贵妇人胡须	貴婦人鬍鬚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
555	ケムリキノコ	Smoke Fungus	烟雾菌菇	煙霧菌菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
556	魅惑の骨	Bewitching Bone	魅惑骸骨	魅惑之骨	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
557	豊かな根っこ	Rich Root	营养根	營養根	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
558	金色の糸毛	Golden Yarn	金色毛线	金色毛線	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
559	アトラフレグラ	Attrafragra	碧蓝花朵	旖旎花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
560	ファルシュフルト	Falschfurt	虚幻果实	虛偽之果	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
561	キャニークレア	Caniculaire	常绿草	精明之葉	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
562	テイルゼンマイ	Tail Fern	紫萁尾	紫萁尾	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
563	かみつき草	Biting Grass	啃咬草	啃咬草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
564	トキシクレア	Toxiculaire	带毒草	劇毒之葉	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
565	威光花	Majestic Flower	威光花	威光花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
566	物見の樹	Lookout Tree	瞭望树	瞭望之樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
567	巨人の木切れ	Giant's Log	巨人木片	巨人木片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
568	悪なるうねり樹	Wicked Twisted Tree	邪恶盘曲树	惡意曲樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
569	鳥瞰樹	Bird's-Eye Tree	鸟瞰树	鳥瞰樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
570	ラップドシャフト	Wrapped Branch	盘绕长柄	纏繞木	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
571	けものぬし	Beast Master	兽类之主	野獸之主	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
572	アジュムル	Azurmoule	湛蓝贝壳	天使之淚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
573	獰猛魚	Fierce Fish	凶暴鱼	凶猛魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
574	鉄混じりの石	Iron Mixed Stone	含铁石	含鐵石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
575	光輝のカケラ	Radiant Fragments	光辉碎片	光輝碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
576	模倣の逆さ石	Desimulacrum Stone	模仿逆石	模仿逆石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
577	竜の花嫁ガチャチケット	The Dragon's Bride Wish Ticket	龙的新娘星愿券	龍的新娘星願券	竜の花嫁 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in The Dragon's Bride - LEGEND FES.	使用该券可以在“龙的新娘 LEGEND FES”许下1次星愿。	可許下1次龍的新娘 LEGEND FES星願的票券。
578	挑戦券[竜の涙は花と散る]	Challenge Ticket [The Dragon's Tears Fall Like Petals]	挑战券[龙之泪随花凋零]	挑戰券[龍之淚如花凋零]	イベント「竜の涙は花と散る」に挑戦するために必要な券。	"Ticket required to participate in the ""The Dragon's Tears Fall Like Petals"" Event."	挑战“龙之泪随花凋零”活动所需的券。	挑戰活動「龍之淚如花凋零」所需的票券。
579	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
