id	text	text_en	text_zh-CN	text_zh-TW
4260600	初期化が完了していません	Failed to Initialize	未完成初始化	未完成初始化
540858540	Steamのオーバーレイが無効になっています。\nゲーム中のSteamオーバーレイを有効に設定し、再度お試しください。	Steam Overlay is not enabled.\nEnable the overlay from your Steam settings and try again.	未激活Steam界面。\n请在Steam的设置中激活后重试。	未啟用Steam內嵌介面。\n請於Steam的設定中設為啟用後再行嘗試。
86103874	エラー	Error	错误	錯誤
960788610	app内課金アイテムの購入は許可されていません	You do not have permission to purchase paid items from this app.	不允许app内购买付费项目。	未被允許購買app內付費道具。
213100049	許可されていません	Purchase Not Permitted	不允许购买。	未被允許。
61932600	購入手続きがキャンセルされました	Purchase canceled.	购买手续已取消。	已取消購買程序。
421940554	パック商品購入	Purchase Bundle	购买礼包商品	購買組合商品
671544866	でお間違いないでしょうか？	Is this correct?	是否确认要购买以上物品？	確定沒錯嗎？
380237884	動画広告を表示できませんでした。\nしばらく時間をおいてから、再度お試しください。	Unable to display video advertisement. Please wait and try again.	视频广告未能成功显示。\n请稍后重试。	無法顯示廣告影片。\n請稍待片刻後再行嘗試。
1990628229	{0}に属するガチャは、ガチャ終了に伴い、1枚につき{1}{2}に変換されます。	{0} Wishes are no longer available, and your tickets will be exchanged. You will receive {1} {2} for every 1 ticket.	星愿结束时，每张属于{0}的星愿将变换为{1}{2}。	星願結束後，每張屬於{0}的星願可轉換為{1}{2}。
275107931	所持上限を超えるため交換できません	Exchange cannot be completed. This would exceed your inventory limit.	超过持有上限，无法兑换。	將超過持有上限，因此無法兌換
1440735177	対象キャラを入手するまで、\n交換できません。	Character required.	在获得目标角色前无法兑换。	在獲得目標角色前，\n無法進行兌換。
251112865	交換可能な期間を過ぎています。\n更新のためホームに戻ります。	The exchange period has ended. In order to update, you will be returned to the Home screen.	已超出可兑换期限。\n需要刷新，将返回主界面。	已超過可兌換的時間。\n將返回主頁以更新。
2106657175	交換エラー	Exchange Error	兑换错误	兌換錯誤
2143914067	動画広告を表示できませんでした。\n通信環境を見直すことで解決することがあります。\n改善しない場合はメニューの「お問い合わせ」よりお問い合わせください。	Failed to display the video advertisement.\nCheck your network connection and try again.\nIf this does not resolve the issue, please select Contact from the menu to contact support.	无法显示视频广告。\n更换通讯环境后问题可能解决。\n如果问题仍然存在，请通过菜单的“咨询客服”进行咨询。	無法顯示影片廣告。\n重新檢查連線環境可能會解決問題。\n若未能改善，請由選單中的「聯繫客服」進行洽詢。
795883418	(記入例) 199901	(Example) 199901	(填写范例) 199901	（填寫範例）199901
168292687	購入リクエストを送信しました\n\n管理者の端末で承認されるまで、お支払いは行われません。\nお支払い完了後に、星導石購入画面に遷移することで、\n購入したアイテムが付与されます。\nアイテム付与が完了するまでは、アカウント引き継ぎや、\nアカウント連携をした別OSからログインした端末での操作は行わないでください。\n\n管理者が却下した場合は、端末に却下されたことを知らせる通知が届きます。	Purchase request has been sent.\n\nPayment will not occur until it has been approved on the admin's device.\nOnce payment is completed, purchased items will be distributed by visiting the Lodestar Gem purchase screen.\nPlease do not transfer your account or operate your account from a device with a different operating system until the items have been granted.\n\nThe device will be notified if the admin has declined the purchase.	已发送购买申请。\n\n在得到管理者的设备同意前将不会进行付款操作。\n付款完成后，转移至购买星导石界面，\n购买的道具即可生效。\n道具生效前，请勿继承账号，\n或在已绑定并登录账号的其他操作系统设备上进行操作。\n\n若管理者拒绝申请，设备将收到拒绝通知。	已送出購買請求。\n\n在管理者的裝置受理請求前，不會進行付款。\n付款完成後，只要移動至星導石購買畫面，\n即可被賦予購買的道具。\n在道具賦予完畢之前，請不要繼承帳號，\n或以帳號連動的其他OS所登入之裝置進行操作。\n\n若管理者拒絕受理時，裝置將收到拒絕受理的通知。
518410146	購入リクエスト開始	Begin Purchase Request	开始申请购买	開始購買請求
1872715978	動画広告の開催期間が終了しました。\nホームへ戻ります。	The video advertisement period has ended. Returning to the Home screen.	视频广告活动已结束。\n将返回主界面。	影片廣告的開放時間已結束。\n即將返回主頁。
621177016	レギュラー	Regular	常规	一般
431325207	プレミアム	Premium	高级	進階
924303566	{0}プレミアムを解放	Unlock {0} Premium	解锁高级报酬{0}	解鎖進階{0}
1009894504	プレミアム交換確認	Premium Exchange Confirmation	确认兑换高级报酬	確認進階兌換
1391541030	プレミアム報酬解放権({0})	Premium Reward Access ({0})	高级报酬解锁权({0})	進階報酬解鎖權（{0}）
760288324	※プレミアム報酬は各ミッション達成後に獲得できます（{0}以外のプレミアム報酬は解放されません）	*Premium Rewards will be unlocked after completing each mission. (Premium rewards other than {0} will not be unlocked.)	※达成各个任务后可获得高级报酬（{0}以外的高级报酬未解锁）。	※各任務達成後即可獲得進階報酬（將不會解鎖{0}以外的進階報酬）。
1513145148	交換後ミッション達成で獲得可能なアイテム	Items that can be obtained by completing missions after exchange.	兑换后达成任务可获得的道具	兌換後達成任務可獲得的道具。
1976614307	購入済み	Purchased	已购买	已購買
2114872519	解放済み	Unlocked	已解锁	已解鎖
389233734	受け取り可能な報酬がありません	No rewards to receive.	没有可领取的报酬。	沒有可領取的報酬。
1795515426	プレミアム報酬は解放済みです	Premium rewards have been unlocked.	已解锁高级报酬。	進階報酬已解鎖。
271662746	所持上限を超えるため受け取れません	Unable to receive due to inventory limits.	超过持有上限，无法领取。	將超過持有上限，因此無法領取。
1017205338	所持上限を超えるため、一部アイテムを受け取れませんでした	Unable to receive certain items due to inventory limits.	超过持有上限，部分道具未能领取。	將超過持有上限，因此部分道具無法領取。
1301567448	動画広告を表示できませんでした。\n改善しない場合は公式サイトの「Ｑ＆Ａ」をご確認ください。\nエラーコード：{0}	Failed to display the video advertisement.\nIf the issue persists, please see the Q&A section on the official website.\nError code: {0}	无法显示视频广告。\n如果问题仍然存在，请访问官方网站的“Q&A”进行确认。\n错误代码：{0}	無法顯示影片廣告。\n若未能改善，請查看官方網站的「Ｑ＆Ａ」頁面。\n錯誤代碼：{0}
1088402414	特典パス	Bonus Pass	特典通行证	特典通行證
559568594	特典パスの有効期限が終了しました	Your Bonus Pass has expired.	特典通行证已过期。	特典通行證的有效期限已結束。
199940677	特典パスを購入	Purchase Bonus Pass	购买特典通行证	購買特典通行證
2040169960	※購入後{0}日間有効 （詳細はiボタンをご確認ください）	Note: Valid for {0} days after purchase. (Please tap the Details button for more information.)	※购买后{0}天内有效（详情请点击“i”按钮查看）。	※購買後{0}天內有效（詳情請按「i」按鈕查看）
899178542	特典一覧	List of Bonuses	特典一览	特典一覽
2106486675	{0}から再購入可能	Can Be Purchased Again from {0}	从{0}起可以再次购买。	可於{0}後再次購買
334684868	購入後{0}日間、以下の特典が付与されます	For {0} days after purchase, the following bonuses will be granted:	购买后{0}天内，将获得以下特典。	購買後{0}天內會賦予下列特典。
587405594	※購入した日時から次の12:00までを1日目として、{0}日後の11:59まで	Note: The first day is until the following day's 11:00 (UTC+8) is reached after purchase, and then the pass lasts until 10:59 (UTC+8) {0} days later.	※购买时起至翌日11:00（UTC+8）视作第1天，有效期至{0}天后的10:59（UTC+8）。	※從購買時間起至次日11:00（UTC+8）為止為第1天，直到{0}天後的10:59（UTC+8）為止。
734423470	特典パス詳細	Bonus Pass Details	特典通行证详情	特典通行證詳情
1690921239	特典パスを購入しました	You have purchased the Bonus Pass.	已购买特典通行证。	已購買特典通行證。
1751281863	{0}まで有効となります	Valid until {0}	截至{0}有效。	到{0}為止有效。
374316175	更新する	Refresh	更新	更新
1344109565	本日はこれ以上、更新を行うことはできません	You cannot refresh any further today.	今天无法继续更新。	今日無法再進行更新。
727424314	ショップリスト更新	Refresh Shop List	商店列表更新	更新商店一覽
514277996	{0}を{1}個消費して、ショップリストを更新しますか？	Would you like to use {1} × {0} to refresh the Shop List?	是否消耗{1}个{0}更新商店列表？	要消耗{1}個{0}更新商店一覽嗎？
1599702416	本日の更新残り回数	Daily Refreshes:	今日剩余更新次数：	今日剩餘更新次數
803303653	※ショップリストを更新することでランダムに商品ラインナップが変わります。	- Refreshing the Shop List will change the item lineup randomly.	※更新商店列表后，出售商品将随机变化。	※更新商店一覽可讓架上商品隨機改變。
669280824	星導石が<color=#ff0000>{0}個</color>不足しているため、ショップリストを更新することができません。	You need <color=#ff0000>{0}</color> more Lodestar Gems to refresh the Shop List.	缺少<color=#ff0000>{0}个</color>星导石，无法更新商店列表。	星導石尚不足<color=#ff0000>{0}個</color>，因此無法更新商店一覽。
1864510265	{0}ショップのリスト更新	Refresh {0} Shop List	{0}商店列表更新	{0}更新商店一覽
2083493111	※毎日{0}回無料でショップリストを更新できます。	- You can refresh the Shop List for free {0} time(s) each day.	※每天可以免费更新{0}次商店列表。	※每天可免費更新{0}次商店一覽。
1663818260	以下の条件を達成することにより、\nショップカテゴリを解放できます	You can unlock this Shop category by meeting the following conditions:	达成下列条件\n可以解锁商店类别。	達成下列條件，\n即可解鎖商店類別。
1703893178	{0}ショップは以下条件で解放されます	The {0} Shop is unlocked by:	{0}商店通过以下条件解锁：	{0}商店的解鎖條件如下：
1647928218	6種のお得な特典を毎日GET！	Get six amazing bonuses every day!	每天获得6种超值特典！	每天獲得6種超值特典！
544020062	上限まで購入済み	Purchase Limit Reached	已购买至上限。	已購買至上限
214020082	無料スタミナ回復 + {0}回	Free Stamina Recovery + {0} time(s)	免费体力恢复 + {0}次	免費精力回復+{0}次
1178309802	クエストの基礎経験値獲得量 + {0}%	Base EXP from Quests + {0}%	挑战的基础经验值获得量 + {0}%	挑戰的基礎經驗值獲得量+{0}%
2025064729	クエストの基礎コール獲得量 + {0}%	Base Cole from Quests + {0}%	挑战的基础克尔获得量 + {0}%	挑戰的基礎克隆獲得量+{0}%
1375173115	育成クエストのデイリーボーナス + {0}回	Training Quests Daily Bonus + {0} time(s)	育成挑战的日常奖励 + {0}次	育成挑戰的每日獎勵+{0}次
953500420	パイのスタミナ回復量 + {0}%	Pie Stamina Recovery + {0}%	派的体力恢复量 + {0}%	派的精力回復量+{0}%
1960734489	メールでマナを{0}個プレゼント	{0} Mana Bonus by Mail	邮件赠送{0}个玛那	透過信件贈送{0}個瑪那
853824410	購入時刻から次の12:00まで+{0}日間	From time of purchase till 10:59 (UTC+8) + {0} days	从购买时间起至下一个10:59（UTC+8）为止+{0}天	從購買時間起到下次10:59（UTC+8）為止+{0}天
597709776	※既に特典パス購入済の場合は有効期間を{0}日延長します。詳細は右上のiボタンをご確認ください	Note: If you have already purchased a Bonus Pass, the validity period will be extended by {0} days.\nFor details, Please tap the info button in the top right for details.	※如果已购买特典通行证，有效期将延长{0}天。详情请点击右上方的“i”按钮查看。	※若已購買特典通行證，有效期限將延長{0}天。詳情請按右上方的「i」按鈕查看。
1542777330	これ以上有効期限を延長できません	The validity period cannot be extended any further.	无法再延长有效期。	無法再延長有效期限。
1927497520	{0}まで有効	Valid until {0}	至{0}有效	{0}前有效
621411621	特典パス終了	Bonus Pass Ended	特典通行证结束	特典通行證結束
356414669	無料でショップリストを更新しますか？	Refresh the Shop List for free?	要免费更新商店列表吗？	要免費更新商店一覽嗎？
503435235	期間	Period	期间	期間
1507927643	対象キャラピースの所持上限を超えてしまうため、交換できません	This item cannot be exchanged as doing so will exceed the inventory limit for this character's pieces.	要兑换的角色碎片数量超过持有上限，无法兑换。	目標角色碎片將超過持有上限，因此無法兌換。
872180595	特典	Bonus	特典	特典
1938710583	あと	Need	还有	還需
151846625	で	more to awaken to	可觉醒至	可覺醒為
1052397518	に覚醒できます	.	。	。
878460781	{0}は	{0} can be awakened to	{0}处于可觉醒至	{0}處於可覺醒為
3123969	に覚醒可能な状態です	.	的状态。	的狀態。
1846011945	<color=#ff0000>※所持済みのキャラを交換しようとしています。</color>\n交換しますか？	<color=#ff0000>Note: You are attempting to exchange for a character you already own.</color>\nWould you like to proceed with the exchange?	<color=#ff0000>※您正在兑换已持有的角色。</color>\n确定兑换吗？	<color=#ff0000>※欲兌換已持有的角色。</color>\n要兌換嗎？
1213394867	{0}章クリアで購入可能になります	Can be purchased after clearing Chapter {0}.	通关第{0}章后方可购买。	可於通關第{0}章後購買。
1844014069	この{0}を交換しますか？	Exchange for this {0}?	是否兑换该{0}？	要兌換該{0}嗎？
587951184	一括受取	Claim All	一键领取	全部領取
761694612	ミッションパス	Mission Pass	任务通行证	任務通行證
726285593	デイリーパス	Daily Pass	日常通行证	每日通行證
1261232967	Rankパス	Rank Pass	Rank通行证	Rank通行證
1034872745	調合パス	Synthesis Pass	调合通行证	調合通行證
270772487	ログイン日数	Days Logged In	登录天数	登入天數
833821603	期限切れ	Expired	已到期	已過期
776263972	受取	Claim	领取	領取
1129745731	CLEAR	CLEAR	CLEAR	CLEAR
855912166	デイリーパス詳細	Daily Pass Details	日常通行证详情	每日通行證詳情
420764760	ミッションパス詳細	Mission Pass Details	任务通行证详情	任務通行證詳情
1166980287	Rankパス詳細	Rank Pass Details	Rank通行证详情	Rank通行證詳情
870966170	調合パス詳細	Synthesis Pass Details	调合通行证详情	調合通行證詳情
747028320	購入すると即時に有償星導石{0}個を獲得し、\nさらに期間中毎日ログインすることで無償星導石{1}個を獲得できます。	Upon purchase, you will immediately receive {0} Paid Lodestar Gems, and you can earn {1} Free Lodestar Gems each day you log in during the period.	购买后可直接获得{0}个付费星导石，\n在通行证有效期内每天登录游戏还可获得{1}个免费星导石。	購買後將立即獲得{0}個付費星導石，\n在活動期間每天登入還可獲得{1}個免費星導石。
349346369	デイリーパスを購入	Purchase Daily Pass	购买日常通行证	購買每日通行證
202414555	未購入	Not Purchased	未购买	未購買
448733022	デイリーパス終了	Daily Pass Ended	日常通行证已过期	每日通行證結束
661297781	デイリーパスの有効期限が終了しました。	Your Daily Pass has expired.	日常通行证的有效期已过。	每日通行證的有效期限已結束。
559950369	調合プレミアムを解放	Unlock Synthesis Premium	解锁调合高级报酬	解鎖調合進階
195377703	Rankプレミアムを解放	Unlock Rank Premium	解锁Rank高级报酬	解鎖Rank進階
549149407	デイリーパスは購入済みです	Daily Pass already purchased.	已购买过日常通行证。	已購買每日通行證。
806379829	購入時刻から次の12:00まで+29日間	From time of purchase till 10:59 (UTC+8) + 29 days	从购买时间起至下一个10:59（UTC+8）为止+29天	從購買時間起到下次10:59（UTC+8）為止29天
892563938	デイリーパスを購入しました	Daily Pass has been purchased.	已购买日常通行证。	已購買每日通行證。
2139603886	Rankプレミアム	Rank Premium	Rank高级	Rank進階
1822612723	調合プレミアム	Synthesis Premium	调合高级	調合進階
287680457	交換後、目標ポイント達成で獲得可能なアイテム	Items that can be obtained by reaching the target points after exchange.	兑换后达到目标积分可获得的道具	兌換後達到目標點數可獲得的道具。
1892358378	PT購入	Purchase PT	购买PT	購買PT
1151906743	星導石を消費して、{0}のミッションPTを購入することができます	You can use Lodestar Gems to purchase {0} Mission PT.	可以消耗星导石购买{0}的任务PT。	可消耗星導石購買{0}的任務PT。
888769827	購入後のミッションPT：	Mission PT after purchase:	购买后的任务PT：	購買後的任務PT：
523164307	PTの購入が完了しました	PT purchase complete.	购买PT成功。	已完成PT購買。
1111274239	星導石が<color=#ff0000>{0}個</color>不足しているため、ミッションPTを購入することができません。	You need <color=#ff0000>{0}</color> more Lodestar Gems to purchase Mission PT.	缺少<color=#ff0000>{0}个</color>星导石，无法购买任务PT。	星導石尚不足<color=#ff0000>{0}個</color>，無法購買任務PT。
269631729	これ以上購入できません	You can't purchase any more.	无法继续购买。	無法再繼續購買。
1267419833	プレミアムを解放	Unlock Premium	解锁高级报酬	解鎖進階
1634790247	交換後、ミッション達成で獲得可能なアイテム			
638638549	商品情報が正常に取得できませんでした message:{0}	Failed to retrieve valid product details. message:{0}	未能正常获取商品信息。message:{0}	無法正常取得商品資訊。message:{0}
591204505	交換する			
62702623	{0}を使ってキャラまたはメモリアを交換しますか？			
411598872	※交換できるキャラ、メモリアの提供割合は「提供割合」から確認できます。			
1405843069	交換に必要なアイテムが不足しています			
1926739914	ミッションパスPT			
668480335	購入予定ミッションパスPT量に応じた星導石			
1645921332	選択中のミッションパスの期間に準じる			
1535060855	注文	Order	订单	訂單
609251313	四元の塔	Elemental Tower	四元之塔	四元之塔
873499498	スコアバトル	Score Battle	积分战斗	積分戰
1349099496	経験値	EXP	经验值	經驗值
304857230	強化の雫	Power Up Dew	强化之露	強化之露
1679483000	光玉	Orbs	光玉	光玉
615484038	{0}クエスト	{0} Quest	{0}挑战	{0}挑戰
824920638	{0}・{1}	{0} {1}	{0}·{1}	{0}‧{1}
396754814	{0}クリアで解放されます	Clear {0} to unlock	通关{0}解锁。	通關{0}後即會解鎖
2052006915	探索	Exploration	探索	探索
269962990	探索地選択	Select Area to Explore	选择探索地点	選擇探索地
268894582	討伐	Hunt	讨伐	討伐
2013809585	赤の光玉	Glowing Red Orb	红色光玉	紅光玉
1922459812	黄の光玉	Glowing Yellow Orb	黄色光玉	黃光玉
628074274	緑の光玉	Glowing Green Orb	绿色光玉	綠光玉
1690017475	青の光玉	Glowing Blue Orb	蓝色光玉	藍光玉
1209530077	紫の光玉	Glowing Purple Orb	紫色光玉	紫光玉
1889274563	採取開始	Begin Gathering	开始采集	開始採集
1542356780	高速採取設定	Swift Gathering	高速采集设置	高速採集設定
1904042517	高速採取の回数を設定してください	Set the number of times to do swift gathering.	请设置高速采集的次数。	請設定高速採集的次數
463815844	{0}回目	{0} times	第{0}次	第{0}次
1093661421	第{0}章	Chapter {0}	第{0}章	第{0}章
953787140	Normal	Normal	Normal	Normal
1988411363	Hard	Hard	Hard	Hard
2026389348	Very Hard	Very Hard	Very Hard	Very Hard
1409870095	{0}-{1}	{0}-{1}	{0}-{1}	{0}-{1}
1592922038	ランク{0}目標スコア	Rank {0} Score Goal	等级{0}目标积分	級別{0}目標積分
1633840571	{0}-{1} {2}	{0}-{1} {2}	{0}-{1} {2}	{0}-{1} {2}
1362724790	初回報酬	First Time	初次报酬	首次報酬
93982064	メインストーリー{0}章クリアで解禁されます	Unlock by clearing Chapter {0} of the main story	通关主线故事第{0}章解锁。	通關主線故事第{0}章後即會解鎖
928244356	STAGE	STAGE	STAGE	STAGE
1741850656	{0}の回数を設定してください	Set the number of times to {0}	请设置{0}的次数。	請設定{0}的次數
1175620491	{0}設定	{0}	{0}设置	{0}設定
869381668	討伐開始	Begin Hunting	开始讨伐	開始討伐
1242372017	本日の挑戦可能回数：{0}回	Number of attempts left today: {0}	今日可挑战次数：{0}次	今日可挑戰次數：{0}次
225499117	これ以上減らすことはできません	Minimum limit reached	无法继续减少。	無法再繼續減少
760447015	これ以上増やすことはできません	Maximum limit reached	无法继续增加。	無法再增加了
2127712529	挑戦可能回数上限に達しています	You have reached the maximum number of attempts.	已达到可挑战次数上限	可挑戰次數已達上限
312734472	破棄確認	Discard	作废确认	確認捨棄
564306674	スタミナの保持上限を超えてしまうため、\n注文を受け取ると、余剰分のスタミナは破棄されてしまいます。\n注文を受け取ってもよろしいですか？	Any earned stamina that exceeds the maximum limit will be discarded. Accept this order?	超过体力上限，\n领取订单后超出部分体力会作废。\n确定要领取订单吗？	接受訂單後精力將超過保持上限，\n並捨棄多餘的精力。\n仍要接受訂單嗎？
810536893	受け取る {0}/{1}	Ready {0}/{1}	领取 {0}/{1}	領取 {0}/{1}
1452527259	完売 {0}/{1}	Sold Out {0}/{1}	售完 {0}/{1}	售完 {0}/{1}
1080373465	準備中 {0}/{1}	Preparing {0}/{1}	正在准备 {0}/{1}	準備中 {0}/{1}
1511266315	{0}に\nもう１つ追加	Next one\nat 17:00	17:00时\n会追加1个	17:00時\n再增加一個
2047955473	恩恵獲得	Obtain Blessings	获得恩惠	獲得恩惠
897319331	フロアの最上階に到達しました。\n新たなフロアは、アップデートをお待ちください。	You have reached the top floor.	已到达最上层。	已抵達最高樓層。
692277509	最上階到達	Reached Top Floor	到达最上层	抵達最高樓層
1320624637	{0}をクリアすることで、挑戦できるようになります	Unlocks upon clearing {0}.	通关{0}后可以挑战。	通關{0}後即可挑戰
42054309	{0}までに受け取らなかったパイは\nロロナが美味しくいただきます	Any pies that go unclaimed by {0} will be happily eaten by Rorona.	{0}为止没有领取的派\n会由萝乐娜香甜地吃掉。	{0}之前未領取的派，\n會由蘿樂娜津津有味地享用。
791015568	スコア情報	Score Info	积分信息	積分資訊
1674282048	目標スコア	Score Goal	目标积分	目標積分
1998380742	スコア報酬	Score Rewards	积分报酬	積分報酬
1724696260	最大ダメージ	Highest DMG	最大伤害	傷害最大值
997082355	受けたダメージ量	Amount of Damage Taken	所受伤害值	所受傷害量
456002166	Best Score	Best Score	Best Score	Best Score
399233798	スコア詳細	Score Breakdown	积分详情	積分詳情
38418372	{0}ランクドロップアイテム	{0} Rank Item Drops	{0}级掉落道具	{0}級別掉落道具
1105817117	追加報酬ドロップ中！	Extra rewards are dropping now!	正在掉落追加报酬！	追加報酬掉落中！
1319575923	ドロップ量{0}倍！	{0} times the drops!	掉落量{0}倍！	掉落量{0}倍！
1693410723	調合ボーナス発生中！	Synthesis Bonus Active!	调合奖励生效中！	調合獎勵產生中！
141787750	報酬獲得UP!	Boosted battle rewards!	获得报酬提升！	獲得報酬上升！
940202640	デイリーボーナス {0}/{1}	Daily Bonuses {0}/{1}	日常奖励 {0}/{1}	每日獎勵 {0}/{1}
47346215	挑戦回数 {0}/{1}	Attempts {0}/{1}	挑战次数 {0}/{1}	挑戰次數 {0}/{1}
1330735684	階	F	F	F
971133668	{0} RANK BONUS	{0} RANK BONUS	{0} RANK BONUS	{0} RANK BONUS
1714362253	本日の挑戦回数上限に\n達しました	Daily attempts\nlimit reached.	今日挑战次数\n已达到上限。	已達今日的\n挑戰次數上限。
1716668485	再戦	Rematch	再战	再次挑戰
393000441	BATTLE CLEAR	BATTLE CLEAR	BATTLE CLEAR	BATTLE CLEAR
942371143	第	Ch.	第	第
943542383	章		章	章
867775839	{0}開催	Opens {0}	{0}开始举办	開放{0}
1519039389	{0}{1}階クリアで解放されます。	Clear {0} {1}F to unlock.	通关{0}{1}F后解锁。	通關{0}{1}F後即會解鎖。
1516566086	四元の塔（{0}）	Elemental Tower ({0})	四元之塔（{0}）	四元之塔（{0}）
2381415	{0}以降	{0} Onwards	{0}以后	{0}以後
310181907	<color=#ff0000>現在獲得しているスコアランクでは、そのアイテムを獲得できません。</color>\nそれでも、移動しますか？	<color=#ff0000>With your current score rank, you cannot acquire that item.</color>\nWould you still like to proceed?	<color=#ff0000>当前已获得的积分等级无法获得该道具。</color>\n确定移动吗？	<color=#ff0000>在目前已獲得的級別積分中，無法獲得該道具。</color>\n是否仍要移動？
432175914	???　(第{0}章 {1})	??? (Chapter {0} {1})	？？？ (第{0}章  {1})	？？？ (第 {0}章  {1})
1087346973	※クリア後、より危険度が低い未クリアのダンジョンは\n自動でクリア状態になります	Note: After clearing, any dungeons with a lower risk level that have not been cleared will automatically be marked as cleared.	※通关后，未通关的低危险度迷宫\n会自动变为通关状态。	※通關後，尚未通關且危險度較低的迷宮\n將自動變更為通關狀態。
1380255487	{0}クリア後に解放	Unlocks after clearing {0}	通关{0}后解锁	通關{0}後解鎖。
726841201	[危険度:{0}]	[Risk {0}]	[危险度：{0}]	[危險度：{0}]
424152756	スキップ設定	Skip Settings	跳过设置	跳過設定
97257878	全色の光玉	All Glowing Orb Colors	所有颜色光玉	全色光玉
825110567	調合素材ドロップ量\n+{0}%！			
473108859	メモリアボーナス			
964823869	メモリアボーナス詳細			
1981622285	ドロップ量ボーナス			
1812960831	※ボーナスは最大<color=#16cabb>{0}%</color>まで加算されます			
1349689129	・各メモリアの解放ランクによってボーナス量が上昇します			
1406108991	・同じメモリアを複数所持している場合、解放ランクが合算されます（最大Ⅴ）			
27482927	研究	Research	研究	研究
189807180	思い出ノート	Memory Notes	回忆笔记	回憶筆記本
1470559859	未読のアトリエ会話はありません	No unread Atelier conversations.	没有未读的炼金工房对话。	沒有尚未閱讀的鍊金工房對話
852523163	アイテム変換	Item Conversion	变换道具	轉換道具
1596272098	調合アイテムが選択されていません	No synthesized item(s) selected.	未选择调合道具。	尚未選擇調合道具
1603502847	選択したアイテムを変換しますか？	Convert the selected item(s)?	是否变换选择的道具？	要轉換所選擇的道具嗎？
1626152731	SSRのアイテムが含まれています。	Selection includes SSR item(s).	包含SSR道具。	其中包含SSR道具。
498811835	以下のアイテムを獲得しました！	Obtained the following items!	已获得以下道具！	獲得了下列道具！
996602615	研究効果一覧	Research Effects	研究效果一览	研究效果一覽
371432040	研究実行	Begin Research	执行研究	進行研究
1721702073	全ての研究を達成しました	All research has been concluded.	已达成全部研究。	所有研究皆已完成
1774559694	研究を実行しますか？	Carry out research?	是否执行研究？	要進行研究嗎？
1869477345	研究を達成していません	No research conducted yet.	未达成研究。	尚未完成研究
548225506	研究条件を満たしていません	Research requirements not met.	未满足研究条件。	尚未滿足研究條件
1409009053	選択できる上限に達しています	Maximum amount selected.	已达到可选上限。	已達可選擇的上限
2064321735	変換する調合アイテムを選択してください	Select synthesized items to be converted.	请选择要变换的调合道具。	請選擇要轉換的調合道具
1685594839	編成中の戦闘アイテムは選択できません	Battle items currently equipped in a lineup cannot be selected.	无法选择已编成的战斗道具。	無法選擇已組隊的戰鬥道具
1172834536	装備中の装備アイテムは選択できません	Equipment that is already equipped is unavailable.	无法选择已装备的装备道具。	無法選擇裝備中的裝備道具
1160517558	ロック中の調合アイテムは選択できません	Locked synthesized items are unavailable.	无法选择已锁定的调合道具。	無法選擇鎖定中的調合道具
1618090322	お気に入りに登録している調合アイテムは選択できません	Synthesized items currently registered as a favorite are unavailable.	无法选择已登录为我的最爱的调合道具。	無法選擇已登錄我的最愛的調合道具
1849927224	会話選択画面に戻りますか？	Return to the Talk Selection screen?	是否返回选择对话界面？	確定要返回對話選擇畫面嗎？
246450883	アトリエに戻りますか？	Return to the atelier?	是否返回炼金工房？	確定要返回鍊金工房嗎？
985550631	アトリエ会話後画面	Atelier Post-Talk Screen	炼金工房对话后的界面	鍊金工房對話後畫面
930872457	続き	Continue	继续	繼續
1887108973	SR以下	SR or Lower	SR及以下	SR以下
1728893890	R以下	R or Lower	R及以下	R以下
1968678357	戦闘研究	Combat Research	战斗研究	戰鬥研究
423762688	錬金研究	Alchemy Research	炼金研究	鍊金研究
670411242	SSR以下	SSR or lower	SSR及以下	SSR以下
1201306096	育成研究	Training Research	育成研究	育成研究
1050836808	一括研究	Batch Research	一键研究	全部研究
1249357333	下限キャラレベルアップ	Minimum Character Level Increase	角色等级下限提升	下限角色升級
696243501	レベル{0}のキャラを5人にしよう	Get 5 characters to level {0}	提升5个角色的等级至Lv.{0}吧	使5名角色達到等級{0}
1147785178	下限キャラレベル	Minimum Character Level	角色等级下限	下限角色等級
726701162	一括研究の段階を選んでください	Select the stage of Batch Research	请选择一键研究的阶段。	請選擇全部研究的階段。
2006112812	アイテムチャレンジに使用中のアイテムです	This item is currently being used in an Item Challenge.	该道具正在道具挑战中使用。	正在道具挑戰使用中的道具。
1393629877	達成済みの条件です	Conditions to Complete	此条件已达成。	已達成的條件。
1332158974	達成済み	Completed	已达成	已達成
1468558258	{0}のアイテムが含まれています。	Contains {0} item(s).	包含{0}道具。	其中包含{0}道具。
885738766	選択リセット	Reset Selection	初始化选择	重置選擇
1541449411	一括選択	Batch Select	一键选择	選擇全部
1856935875	このアイテムはパーティにて使用中です\n選択してよろしいですか？	This item is currently being used by one of your party lineups.\nAre you sure you want to select it?	队伍正在使用这个道具。\n确定要选择吗？	此道具正在隊伍中使用。\n確定要選擇嗎？
1246654895	このアイテムはマイセットに登録されています\n選択してよろしいですか？	This item is registered in a Saved Set.\nAre you sure you want to select it?	这个道具已登录在自定义套装内。\n确定要选择吗？	此道具已登錄在自訂組合中。\n確定要選擇嗎？
